Time,SubAverage1,SubAverage1.Sweep1,SubAverage1.Sweep2,SubAverage1.Sweep3,SubAverage1.Sweep4,SubAverage1.Sweep5,SubAverage1.Sweep6,SubAverage1.Sweep7,SubAverage1.Sweep8,SubAverage1.Sweep9,SubAverage1.Sweep10,SubAverage1.Sweep11,SubAverage1.Sweep12,SubAverage1.Sweep13,SubAverage1.Sweep14,SubAverage1.Sweep15,SubAverage1.Sweep16,SubAverage1.Sweep17,SubAverage1.Sweep18,SubAverage1.Sweep19,SubAverage1.Sweep20,SubAverage1.Sweep21,SubAverage1.Sweep22,SubAverage1.Sweep23,SubAverage1.Sweep24,SubAverage1.Sweep25,SubAverage1.Sweep26,SubAverage1.Sweep27,SubAverage1.Sweep28,SubAverage1.Sweep29,SubAverage1.Sweep30,SubAverage1.Sweep31,SubAverage1.Sweep32,SubAverage1.Sweep33,SubAverage1.Sweep34,SubAverage1.Sweep35,SubAverage1.Sweep36,SubAverage1.Sweep37,SubAverage1.Sweep38,SubAverage1.Sweep39,SubAverage1.Sweep40,SubAverage1.Sweep41,SubAverage1.Sweep42,SubAverage1.Sweep43,SubAverage1.Sweep44,SubAverage1.Sweep45,SubAverage1.Sweep46,SubAverage1.Sweep47,SubAverage1.Sweep48,SubAverage1.Sweep49,SubAverage1.Sweep50,SubAverage1.Sweep51,SubAverage1.Sweep52,SubAverage1.Sweep53,SubAverage1.Sweep54,SubAverage1.Sweep55,SubAverage1.Sweep56,SubAverage1.Sweep57,SubAverage1.Sweep58,SubAverage1.Sweep59,SubAverage1.Sweep60,SubAverage1.Sweep61,SubAverage1.Sweep62,SubAverage1.Sweep63,SubAverage1.Sweep64,SubAverage1.Sweep65,SubAverage1.Sweep66,SubAverage1.Sweep67,SubAverage1.Sweep68,SubAverage1.Sweep69,SubAverage1.Sweep70,SubAverage1.Sweep71,SubAverage1.Sweep72,SubAverage1.Sweep73,SubAverage1.Sweep74,SubAverage1.Sweep75,SubAverage1.Sweep76,SubAverage1.Sweep77,SubAverage1.Sweep78,SubAverage1.Sweep79,SubAverage1.Sweep80,SubAverage1.Sweep81,SubAverage1.Sweep82,SubAverage1.Sweep83,SubAverage1.Sweep84,SubAverage1.Sweep85,SubAverage1.Sweep86,SubAverage1.Sweep87,SubAverage1.Sweep88,SubAverage1.Sweep89,SubAverage1.Sweep90,SubAverage1.Sweep91,SubAverage1.Sweep92,SubAverage1.Sweep93,SubAverage1.Sweep94,SubAverage1.Sweep95,SubAverage1.Sweep96,SubAverage1.Sweep97,SubAverage1.Sweep98,SubAverage1.Sweep99,SubAverage1.Sweep100,SubAverage1.Sweep101,SubAverage1.Sweep102,SubAverage1.Sweep103,SubAverage1.Sweep104,SubAverage1.Sweep105,SubAverage1.Sweep106,SubAverage1.Sweep107,SubAverage1.Sweep108,SubAverage1.Sweep109,SubAverage1.Sweep110,SubAverage1.Sweep111,SubAverage1.Sweep112,SubAverage1.Sweep113,SubAverage1.Sweep114,SubAverage1.Sweep115,SubAverage1.Sweep116,SubAverage1.Sweep117,SubAverage1.Sweep118,SubAverage1.Sweep119,SubAverage1.Sweep120,SubAverage1.Sweep121,SubAverage1.Sweep122,SubAverage1.Sweep123,SubAverage1.Sweep124,SubAverage1.Sweep125,SubAverage1.Sweep126,SubAverage1.Sweep127,SubAverage1.Sweep128,SubAverage1.Sweep129,SubAverage1.Sweep130,SubAverage1.Sweep131,SubAverage1.Sweep132,SubAverage1.Sweep133,SubAverage1.Sweep134,SubAverage1.Sweep135,SubAverage1.Sweep136,SubAverage1.Sweep137,SubAverage1.Sweep138,SubAverage1.Sweep139,SubAverage1.Sweep140,SubAverage1.Sweep141,SubAverage1.Sweep142,SubAverage1.Sweep143,SubAverage1.Sweep144,SubAverage1.Sweep145,SubAverage1.Sweep146,SubAverage1.Sweep147,Subaverage2,SubAverage2.Sweep1,SubAverage2.Sweep2,SubAverage2.Sweep3,SubAverage2.Sweep4,SubAverage2.Sweep5,SubAverage2.Sweep6,SubAverage2.Sweep7,SubAverage2.Sweep8,SubAverage2.Sweep9,SubAverage2.Sweep10,SubAverage2.Sweep11,SubAverage2.Sweep12,SubAverage2.Sweep13,SubAverage2.Sweep14,SubAverage2.Sweep15,SubAverage2.Sweep16,SubAverage2.Sweep17,SubAverage2.Sweep18,SubAverage2.Sweep19,SubAverage2.Sweep20,SubAverage2.Sweep21,SubAverage2.Sweep22,SubAverage2.Sweep23,SubAverage2.Sweep24,SubAverage2.Sweep25,SubAverage2.Sweep26,SubAverage2.Sweep27,SubAverage2.Sweep28,SubAverage2.Sweep29,SubAverage2.Sweep30,SubAverage2.Sweep31,SubAverage2.Sweep32,SubAverage2.Sweep33,SubAverage2.Sweep34,SubAverage2.Sweep35,SubAverage2.Sweep36,SubAverage2.Sweep37,SubAverage2.Sweep38,SubAverage2.Sweep39,SubAverage2.Sweep40,SubAverage2.Sweep41,SubAverage2.Sweep42,SubAverage2.Sweep43,SubAverage2.Sweep44,SubAverage2.Sweep45,SubAverage2.Sweep46,SubAverage2.Sweep47,SubAverage2.Sweep48,SubAverage2.Sweep49,SubAverage2.Sweep50,SubAverage2.Sweep51,SubAverage2.Sweep52,SubAverage2.Sweep53,SubAverage2.Sweep54,SubAverage2.Sweep55,SubAverage2.Sweep56,SubAverage2.Sweep57,SubAverage2.Sweep58,SubAverage2.Sweep59,SubAverage2.Sweep60,SubAverage2.Sweep61,SubAverage2.Sweep62,SubAverage2.Sweep63,SubAverage2.Sweep64,SubAverage2.Sweep65,SubAverage2.Sweep66,SubAverage2.Sweep67,SubAverage2.Sweep68,SubAverage2.Sweep69,SubAverage2.Sweep70,SubAverage2.Sweep71,SubAverage2.Sweep72,SubAverage2.Sweep73,SubAverage2.Sweep74,SubAverage2.Sweep75,SubAverage2.Sweep76,SubAverage2.Sweep77,SubAverage2.Sweep78,SubAverage2.Sweep79,SubAverage2.Sweep80,SubAverage2.Sweep81,SubAverage2.Sweep82,SubAverage2.Sweep83,SubAverage2.Sweep84,SubAverage2.Sweep85,SubAverage2.Sweep86,SubAverage2.Sweep87,SubAverage2.Sweep88,SubAverage2.Sweep89,SubAverage2.Sweep90,SubAverage2.Sweep91,SubAverage2.Sweep92,SubAverage2.Sweep93,SubAverage2.Sweep94,SubAverage2.Sweep95,SubAverage2.Sweep96,SubAverage2.Sweep97,SubAverage2.Sweep98,SubAverage2.Sweep99,SubAverage2.Sweep100,SubAverage2.Sweep101,SubAverage2.Sweep102,SubAverage2.Sweep103,SubAverage2.Sweep104,SubAverage2.Sweep105,SubAverage2.Sweep106,SubAverage2.Sweep107,SubAverage2.Sweep108,SubAverage2.Sweep109,SubAverage2.Sweep110,SubAverage2.Sweep111,SubAverage2.Sweep112,SubAverage2.Sweep113,SubAverage2.Sweep114,SubAverage2.Sweep115,SubAverage2.Sweep116,SubAverage2.Sweep117,SubAverage2.Sweep118,SubAverage2.Sweep119,SubAverage2.Sweep120,SubAverage2.Sweep121,SubAverage2.Sweep122,SubAverage2.Sweep123,SubAverage2.Sweep124,SubAverage2.Sweep125,SubAverage2.Sweep126,SubAverage2.Sweep127,SubAverage2.Sweep128,SubAverage2.Sweep129,SubAverage2.Sweep130,SubAverage2.Sweep131,SubAverage2.Sweep132,SubAverage2.Sweep133,SubAverage2.Sweep134,SubAverage2.Sweep135,SubAverage2.Sweep136,SubAverage2.Sweep137,SubAverage2.Sweep138,SubAverage2.Sweep139,SubAverage2.Sweep140,SubAverage2.Sweep141,SubAverage2.Sweep142,SubAverage2.Sweep143,SubAverage2.Sweep144,SubAverage2.Sweep145,SubAverage2.Sweep146,GrandAverage,GrandSubAverage.Sweep1,GrandSubAverage.Sweep2,GrandSubAverage.Sweep3,GrandSubAverage.Sweep4,GrandSubAverage.Sweep5,GrandSubAverage.Sweep6,GrandSubAverage.Sweep7,GrandSubAverage.Sweep8,GrandSubAverage.Sweep9,GrandSubAverage.Sweep10,GrandSubAverage.Sweep11,GrandSubAverage.Sweep12,GrandSubAverage.Sweep13,GrandSubAverage.Sweep14,GrandSubAverage.Sweep15,GrandSubAverage.Sweep16,GrandSubAverage.Sweep17,GrandSubAverage.Sweep18,GrandSubAverage.Sweep19,GrandSubAverage.Sweep20,GrandSubAverage.Sweep21,GrandSubAverage.Sweep22,GrandSubAverage.Sweep23,GrandSubAverage.Sweep24,GrandSubAverage.Sweep25,GrandSubAverage.Sweep26,GrandSubAverage.Sweep27,GrandSubAverage.Sweep28,GrandSubAverage.Sweep29,GrandSubAverage.Sweep30,GrandSubAverage.Sweep31,GrandSubAverage.Sweep32,GrandSubAverage.Sweep33,GrandSubAverage.Sweep34,GrandSubAverage.Sweep35,GrandSubAverage.Sweep36,GrandSubAverage.Sweep37,GrandSubAverage.Sweep38,GrandSubAverage.Sweep39,GrandSubAverage.Sweep40,GrandSubAverage.Sweep41,GrandSubAverage.Sweep42,GrandSubAverage.Sweep43,GrandSubAverage.Sweep44,GrandSubAverage.Sweep45,GrandSubAverage.Sweep46,GrandSubAverage.Sweep47,GrandSubAverage.Sweep48,GrandSubAverage.Sweep49,GrandSubAverage.Sweep50,GrandSubAverage.Sweep51,GrandSubAverage.Sweep52,GrandSubAverage.Sweep53,GrandSubAverage.Sweep54,GrandSubAverage.Sweep55,GrandSubAverage.Sweep56,GrandSubAverage.Sweep57,GrandSubAverage.Sweep58,GrandSubAverage.Sweep59,GrandSubAverage.Sweep60,GrandSubAverage.Sweep61,GrandSubAverage.Sweep62,GrandSubAverage.Sweep63,GrandSubAverage.Sweep64,GrandSubAverage.Sweep65,GrandSubAverage.Sweep66,GrandSubAverage.Sweep67,GrandSubAverage.Sweep68,GrandSubAverage.Sweep69,GrandSubAverage.Sweep70,GrandSubAverage.Sweep71,GrandSubAverage.Sweep72,GrandSubAverage.Sweep73,GrandSubAverage.Sweep74,GrandSubAverage.Sweep75,GrandSubAverage.Sweep76,GrandSubAverage.Sweep77,GrandSubAverage.Sweep78,GrandSubAverage.Sweep79,GrandSubAverage.Sweep80,GrandSubAverage.Sweep81,GrandSubAverage.Sweep82,GrandSubAverage.Sweep83,GrandSubAverage.Sweep84,GrandSubAverage.Sweep85,GrandSubAverage.Sweep86,GrandSubAverage.Sweep87,GrandSubAverage.Sweep88,GrandSubAverage.Sweep89,GrandSubAverage.Sweep90,GrandSubAverage.Sweep91,GrandSubAverage.Sweep92,GrandSubAverage.Sweep93,GrandSubAverage.Sweep94,GrandSubAverage.Sweep95,GrandSubAverage.Sweep96,GrandSubAverage.Sweep97,GrandSubAverage.Sweep98,GrandSubAverage.Sweep99,GrandSubAverage.Sweep100,GrandSubAverage.Sweep101,GrandSubAverage.Sweep102,GrandSubAverage.Sweep103,GrandSubAverage.Sweep104,GrandSubAverage.Sweep105,GrandSubAverage.Sweep106,GrandSubAverage.Sweep107,GrandSubAverage.Sweep108,GrandSubAverage.Sweep109,GrandSubAverage.Sweep110,GrandSubAverage.Sweep111,GrandSubAverage.Sweep112,GrandSubAverage.Sweep113,GrandSubAverage.Sweep114,GrandSubAverage.Sweep115,GrandSubAverage.Sweep116,GrandSubAverage.Sweep117,GrandSubAverage.Sweep118,GrandSubAverage.Sweep119,GrandSubAverage.Sweep120,GrandSubAverage.Sweep121,GrandSubAverage.Sweep122,GrandSubAverage.Sweep123,GrandSubAverage.Sweep124,GrandSubAverage.Sweep125,GrandSubAverage.Sweep126,GrandSubAverage.Sweep127,GrandSubAverage.Sweep128,GrandSubAverage.Sweep129,GrandSubAverage.Sweep130,GrandSubAverage.Sweep131,GrandSubAverage.Sweep132,GrandSubAverage.Sweep133,GrandSubAverage.Sweep134,GrandSubAverage.Sweep135,GrandSubAverage.Sweep136,GrandSubAverage.Sweep137,GrandSubAverage.Sweep138,GrandSubAverage.Sweep139,GrandSubAverage.Sweep140,GrandSubAverage.Sweep141,GrandSubAverage.Sweep142,GrandSubAverage.Sweep143,GrandSubAverage.Sweep144,GrandSubAverage.Sweep145,,GrandSubAverage.Sweep147,GrandSubAverage.Sweep148,GrandSubAverage.Sweep149,GrandSubAverage.Sweep150,GrandSubAverage.Sweep151,GrandSubAverage.Sweep152,GrandSubAverage.Sweep153,GrandSubAverage.Sweep154,GrandSubAverage.Sweep155,GrandSubAverage.Sweep156,GrandSubAverage.Sweep157,GrandSubAverage.Sweep158,GrandSubAverage.Sweep159,GrandSubAverage.Sweep160,GrandSubAverage.Sweep161,GrandSubAverage.Sweep162,GrandSubAverage.Sweep163,GrandSubAverage.Sweep164,GrandSubAverage.Sweep165,GrandSubAverage.Sweep166,GrandSubAverage.Sweep167,GrandSubAverage.Sweep168,GrandSubAverage.Sweep169,GrandSubAverage.Sweep170,GrandSubAverage.Sweep171,GrandSubAverage.Sweep172,GrandSubAverage.Sweep173,GrandSubAverage.Sweep174,GrandSubAverage.Sweep175,GrandSubAverage.Sweep176,GrandSubAverage.Sweep177,GrandSubAverage.Sweep178,GrandSubAverage.Sweep179,GrandSubAverage.Sweep180,GrandSubAverage.Sweep181,GrandSubAverage.Sweep182,GrandSubAverage.Sweep183,GrandSubAverage.Sweep184,GrandSubAverage.Sweep185,GrandSubAverage.Sweep186,GrandSubAverage.Sweep187,GrandSubAverage.Sweep188,GrandSubAverage.Sweep189,GrandSubAverage.Sweep190,GrandSubAverage.Sweep191,GrandSubAverage.Sweep192,GrandSubAverage.Sweep193,GrandSubAverage.Sweep194,GrandSubAverage.Sweep195,GrandSubAverage.Sweep196,GrandSubAverage.Sweep197,GrandSubAverage.Sweep198,GrandSubAverage.Sweep199,GrandSubAverage.Sweep200,GrandSubAverage.Sweep201,GrandSubAverage.Sweep202,GrandSubAverage.Sweep203,GrandSubAverage.Sweep204,GrandSubAverage.Sweep205,GrandSubAverage.Sweep206,GrandSubAverage.Sweep207,GrandSubAverage.Sweep208,GrandSubAverage.Sweep209,GrandSubAverage.Sweep210,GrandSubAverage.Sweep211,GrandSubAverage.Sweep212,GrandSubAverage.Sweep213,GrandSubAverage.Sweep214,GrandSubAverage.Sweep215,GrandSubAverage.Sweep216,GrandSubAverage.Sweep217,GrandSubAverage.Sweep218,GrandSubAverage.Sweep219,GrandSubAverage.Sweep220,GrandSubAverage.Sweep221,GrandSubAverage.Sweep222,GrandSubAverage.Sweep223,GrandSubAverage.Sweep224,GrandSubAverage.Sweep225,GrandSubAverage.Sweep226,GrandSubAverage.Sweep227,GrandSubAverage.Sweep228,GrandSubAverage.Sweep229,GrandSubAverage.Sweep230,GrandSubAverage.Sweep231,GrandSubAverage.Sweep232,GrandSubAverage.Sweep233,GrandSubAverage.Sweep234,GrandSubAverage.Sweep235,GrandSubAverage.Sweep236,GrandSubAverage.Sweep237,GrandSubAverage.Sweep238,GrandSubAverage.Sweep239,GrandSubAverage.Sweep240,GrandSubAverage.Sweep241,GrandSubAverage.Sweep242,GrandSubAverage.Sweep243,GrandSubAverage.Sweep244,GrandSubAverage.Sweep245,GrandSubAverage.Sweep246,GrandSubAverage.Sweep247,GrandSubAverage.Sweep248,GrandSubAverage.Sweep249,GrandSubAverage.Sweep250,GrandSubAverage.Sweep251,GrandSubAverage.Sweep252,GrandSubAverage.Sweep253,GrandSubAverage.Sweep254,GrandSubAverage.Sweep255,GrandSubAverage.Sweep256,GrandSubAverage.Sweep257,GrandSubAverage.Sweep258,GrandSubAverage.Sweep259,GrandSubAverage.Sweep260,GrandSubAverage.Sweep261,GrandSubAverage.Sweep262,GrandSubAverage.Sweep263,GrandSubAverage.Sweep264,GrandSubAverage.Sweep265,GrandSubAverage.Sweep266,GrandSubAverage.Sweep267,GrandSubAverage.Sweep268,GrandSubAverage.Sweep269,GrandSubAverage.Sweep270,GrandSubAverage.Sweep271,GrandSubAverage.Sweep272,GrandSubAverage.Sweep273,GrandSubAverage.Sweep274,GrandSubAverage.Sweep275,GrandSubAverage.Sweep276,GrandSubAverage.Sweep277,GrandSubAverage.Sweep278,GrandSubAverage.Sweep279,GrandSubAverage.Sweep280,GrandSubAverage.Sweep281,GrandSubAverage.Sweep282,GrandSubAverage.Sweep283,GrandSubAverage.Sweep284,GrandSubAverage.Sweep285,GrandSubAverage.Sweep286,GrandSubAverage.Sweep287,GrandSubAverage.Sweep288,GrandSubAverage.Sweep289,GrandSubAverage.Sweep290,GrandSubAverage.Sweep291,GrandSubAverage.Sweep292,GrandSubAverage.Sweep293
-20,131.0423737,-2394.459229,-4000.125,-1296.891724,-2113.376709,8304.453125,1202.429199,3173.789795,5820.695801,5774.064453,-581.7061157,-2615.614014,3924.129639,-2208.237793,-6455.577148,3534.830811,5174.441895,3103.324951,-2127.607178,-3840.803711,756.4713745,-9677.427734,1161.628052,-2763.033936,-4091.100098,1832.790161,-50.19726563,1912.706665,-2290.957764,-6519.340332,-1391.000488,-2308.595703,-5579.897949,928.1945801,5921.369141,-651.4680176,5108.51416,2590.710693,-2617.185547,-1466.212402,653.2481689,4634.366699,312.3931274,-2904.929688,3450.155762,-324.4672852,183.5294037,2401.652588,-3808.499512,3074.726318,3453.57251,3267.080322,1212.919189,2514.395264,1917.459839,-5808.775391,-2383.583984,3658.684082,2485.243896,5085.115723,-3987.463867,-8093.919922,-6830.491211,-2181.200195,823.4406738,-604.6743774,5313.435547,-9351.026367,3432.800781,9644.771484,1118.427002,-6569.057129,-6872.260254,-1855.856689,6639.389648,-9537.933594,-2734.852295,3170.548584,964.0731201,-4935.734863,-1546.891113,-2444.074951,971.7253418,-3906.12793,-95.54177856,-3265.876709,-1935.739746,-4261.257324,974.2440796,-1364.105469,1406.421875,3740.41333,2684.942383,-2666.040283,-4310.016113,-2892.366211,4212.591309,-2910.077881,-1382.083984,8486.292969,2151.820801,695.4881592,6812.110352,6652.013672,-44.76843262,8196.919922,6183.302734,1327.838013,-844.8458252,3860.770508,5413.814453,3705.889648,-1500.430054,-3360.813965,-2558.417236,1588.833618,-189.1891174,-3143.232666,-3202.20459,3993.529785,-5113.329102,-2346.306396,-430.5412598,452.5982666,1618.458496,1511.121704,-1712.924805,-3480.905029,6670.041016,4797.060059,1036.856934,-5500.484375,-964.9604492,6131.98877,4298.314941,-4634.666992,3646.469727,1191.394043,-1856.871338,-446.6235352,-2295.878662,743.5991211,5431.601563,92.38208008,-643.9348755,1562.221924,644.242981,-182.9896851,167.4404297,1932.11499,-1945.062256,-295.0346069,6651.37793,-1857.35376,-5090.915527,-1259.292603,-1906.530273,3700.362793,-6087.65625,-710.1676025,2642.411377,-5006.867676,-6779.385254,-1437.487427,7266.820313,-7464.813477,2124.148193,-228.0846558,1099.66272,-5622.806641,-3256.889893,-6227.141602,-2937.127686,-2127.948242,-1878.17041,-6275.330566,-553.1716309,2515.933594,-754.3314209,-355.7076416,-3483.978271,7087.246094,6056.251465,-7248.859863,10787.33008,3836.994629,-417.1286621,-86.85528564,-188.4217529,5541.756348,-944.4329834,-4447.681641,5629.544922,-6301.302734,400.57547,3801.105713,-870.84375,-158.3872681,1772.857178,-957.3510742,-3638.990234,-2314.572754,-2971.743408,2563.749023,-3321.48999,-5402,-417.050293,1099.414673,-411.7573853,-4940.188477,-1264.999634,2052.2146,-3959.731934,74.93191528,-1242.595947,5368.492676,559.8764038,3710.66748,5314.666992,-7129.077637,3124.722656,-567.25354,1961.167847,6005.584961,7782.892578,-607.0445557,-7995.96875,-951.4197998,1044.201416,1617.205688,-3066.406006,1202.48291,2171.516113,-1723.148926,4619.674316,-960.7645264,-473.6091309,8009.202637,2883.053711,-6860.243164,91.97128296,7864.741699,2840.56543,-197.9459229,3888.937256,4687.552246,-10.16552734,-2792.322266,-7848.78418,7038.102051,187.8849182,4120.101074,7636.801758,5114.111328,6481.405273,979.2342529,2378.6875,3371.059814,2245.358154,-9096.22168,-2881.813721,-941.7246094,798.5472412,-4547.947754,-3856.901855,-4746.674805,4688.394531,3719.625244,-5061.479004,5145.720703,574.0061035,2967.280762,4583.400391,-3252.385742,-3962.758301,-133.4216919,-2129.331299,8269.628906,930.6230469,-1965.92627,-3769.406738,-8258.154297,6754.282227,6324.25293,1487.988037,6625.122559,1344.29834,-1578.556396,-1705.482422,6853.518555,-830.5351563,-562.8216553,-2726.661377,339.8456726,-1658.961914,149.5035095,-2299.459229,-3905.125,-1201.891724,-2018.376709,8399.453125,1297.429199,3268.789795,5915.695801,5869.064453,-486.7061157,-2520.614014,4019.129639,-2113.237793,-6360.577148,3629.830811,5269.441895,3198.324951,-2032.607178,-3745.803711,851.4713745,-9582.427734,1256.628052,-2668.033936,-3996.100098,1927.790161,44.80273438,2007.706665,-2195.957764,-6424.340332,-1296.000488,-2213.595703,-5484.897949,1023.19458,6016.369141,-556.4680176,5203.51416,2685.710693,-2522.185547,-1371.212402,748.2481689,4729.366699,407.3931274,-2809.929688,3545.155762,-229.4672852,278.5294189,2496.652588,-3713.499512,3169.726318,3548.57251,3362.080322,1307.919189,2609.395264,2012.459839,-5713.775391,-2288.583984,3753.684082,2580.243896,5180.115723,-3892.463867,-7998.919922,-6735.491211,-2086.200195,918.4406738,-509.6743774,5408.435547,-9256.026367,3527.800781,9739.771484,1213.427002,-6474.057129,-6777.260254,-1760.856689,6734.389648,-9442.933594,-2639.852295,3265.548584,1059.07312,-4840.734863,-1451.891113,-2349.074951,1066.725342,-3811.12793,-0.541778564,-3170.876709,-1840.739746,-4166.257324,1069.244141,-1269.105469,1501.421875,3835.41333,2779.942383,-2571.040283,-4215.016113,-2797.366211,4307.591309,-2815.077881,-1287.083984,8581.292969,2246.820801,790.4881592,6907.110352,6747.013672,50.23156738,8291.919922,6278.302734,1422.838013,-749.8458252,3955.770508,5508.814453,3800.889648,-1405.430054,-3265.813965,-2463.417236,1683.833618,-94.18911743,-3048.232666,-3107.20459,4088.529785,-5018.329102,-2251.306396,-335.5412598,547.5982666,1713.458496,1606.121704,-1617.924805,-3385.905029,6765.041016,4892.060059,1131.856934,-5405.484375,-869.9604492,6226.98877,4393.314941,-4539.666992,3741.469727,1286.394043,-1761.871338,-351.6235352,-2200.878662,838.5991211,5526.601563,187.3820801,-548.9348755,1657.221924,739.242981,-87.98968506,1837.11499,-2040.062256,-390.0346069,6556.37793,-1952.35376,-5185.915527,-1354.292603,-2001.530273,3605.362793,-6182.65625,-805.1676025,2547.411377,-5101.867676,-6874.385254,-1532.487427,7171.820313,-7559.813477,2029.148193,-323.0846558,1004.66272,-5717.806641,-3351.889893,-6322.141602,-3032.127686,-2222.948242,-1973.17041,-6370.330566,-648.1716309,2420.933594,-849.3314209,-450.7076416,-3578.978271,6992.246094,5961.251465,-7343.859863,10692.33008,3741.994629,-512.1286621,-181.8552856,-283.4217529,5446.756348,-1039.432983,-4542.681641,5534.544922,-6396.302734,305.57547,3706.105713,-965.84375,-253.3872681,1677.857178,-1052.351074,-3733.990234,-2409.572754,-3066.743408,2468.749023,-3416.48999,-5497,-512.050293,1004.414673,-506.7573853,-5035.188477,-1359.999634,1957.2146,-4054.731934,-20.06808472,-1337.595947,5273.492676,464.8764343,3615.66748,5219.666992,-7224.077637,3029.722656,-662.25354,1866.167847,5910.584961,7687.892578,-702.0445557,-8090.96875,-1046.4198,949.201355,1522.205688,-3161.406006,1107.48291,2076.516113,-1818.148926,4524.674316,-1055.764526,-568.6091309,7914.202637,2788.053711,-6955.243164,-3.028717041,7769.741699,2745.56543,-292.9459229,3793.937256,4592.552246,-105.1655273,-2887.322266,-7943.78418,6943.102051,92.88491821,4025.101074,7541.801758,5019.111328,6386.405273,884.2342529,2283.6875,3276.059814,2150.358154,-9191.22168,-2976.813721,-1036.724609,703.5472412,-4642.947754,-3951.901855,-4841.674805,4593.394531,3624.625244,-5156.479004,5050.720703,479.0061035,2872.280762,4488.400391,-3347.385742,-4057.758301,-228.4216919,-2224.331299,8174.628906,835.6230469,-2060.92627,-3864.406738,-8353.154297,6659.282227,6229.25293,1392.988037,6530.122559,1249.29834,-1673.556396,-1800.482422,6758.518555,-925.5351563,-657.8216553,-2821.661377,244.8456726,-1753.961914
